"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"32096" 1 60 12 1 "ByProb" 0.1 21 38 0.6 1 1
"32097" 1 60 13 1 "ByProb" 0.1 21 38 0.6 1 1
"32098" 1 60 14 1 "ByProb" 0.1 21 38 0.6 1 1
"32099" 1 60 15 1 "ByProb" 0.1 21 38 0.6 1 1
"32100" 1 60 16 1 "ByProb" 0.1 21 38 0.6 1 1
"32101" 1 60 17 1 "ByProb" 0.1 21 38 0.6 1 1
"32102" 1 60 18 1 "ByProb" 0.1 21 38 0.6 1 1
"32103" 1 60 19 1 "ByProb" 0.1 21 38 0.6 1 1
"32104" 1 60 20 1 "ByProb" 0.1 21 38 0.6 1 1
"32105" 1 60 21 1 "ByProb" 0.1 21 38 0.6 1 1
"32106" 1 60 22 1 "ByProb" 0.1 21 38 0.6 1 1
"32107" 1 60 23 1 "ByProb" 0.1 21 38 0.6 1 1
"32108" 1 60 24 1 "ByProb" 0.1 21 38 0.6 1 1
"32109" 1 60 25 1 "ByProb" 0.1 21 38 0.6 1 1
"401" 2 32 1 1 "ByProb" 0.75 -4 82 0.25 3 1
"402" 2 32 2 0 "ByProb" 0.75 -4 82 0.25 3 1
"403" 2 32 3 1 "ByProb" 0.75 -4 82 0.25 3 1
"404" 2 32 4 0 "ByProb" 0.75 -4 82 0.25 3 1
"405" 2 32 5 0 "ByProb" 0.75 -4 82 0.25 3 1
"406" 2 32 6 0 "ByProb" 0.75 -4 82 0.25 3 1
"407" 2 32 7 0 "ByProb" 0.75 -4 82 0.25 3 1
"408" 2 32 8 0 "ByProb" 0.75 -4 82 0.25 3 1
"409" 2 32 9 1 "ByProb" 0.75 -4 82 0.25 3 1
"410" 2 32 10 1 "ByProb" 0.75 -4 82 0.25 3 1
"411" 2 32 11 1 "ByProb" 0.75 -4 82 0.25 3 1
"412" 2 32 12 1 "ByProb" 0.75 -4 82 0.25 3 1
"413" 2 32 13 1 "ByProb" 0.75 -4 82 0.25 3 1
"414" 2 32 14 0 "ByProb" 0.75 -4 82 0.25 3 1
"415" 2 32 15 1 "ByProb" 0.75 -4 82 0.25 3 1
"416" 2 32 16 0 "ByProb" 0.75 -4 82 0.25 3 1
"417" 2 32 17 0 "ByProb" 0.75 -4 82 0.25 3 1
"418" 2 32 18 0 "ByProb" 0.75 -4 82 0.25 3 1
"419" 2 32 19 0 "ByProb" 0.75 -4 82 0.25 3 1
"420" 2 32 20 0 "ByProb" 0.75 -4 82 0.25 3 1
"421" 2 32 21 0 "ByProb" 0.75 -4 82 0.25 3 1
"422" 2 32 22 1 "ByProb" 0.75 -4 82 0.25 3 1
"423" 2 32 23 1 "ByProb" 0.75 -4 82 0.25 3 1
"424" 2 32 24 1 "ByProb" 0.75 -4 82 0.25 3 1
"425" 2 32 25 1 "ByProb" 0.75 -4 82 0.25 3 1
"2125" 2 33 1 0 "ByProb" 1 -3 14 0.4 -22 1
"2126" 2 33 2 0 "ByProb" 1 -3 14 0.4 -22 1
"2036" 2 33 3 0 "ByProb" 1 -3 14 0.4 -22 1
"2615" 2 33 4 0 "ByProb" 1 -3 14 0.4 -22 1
"2616" 2 33 5 0 "ByProb" 1 -3 14 0.4 -22 1
"2617" 2 33 6 0 "ByProb" 1 -3 14 0.4 -22 1
"2618" 2 33 7 0 "ByProb" 1 -3 14 0.4 -22 1
"2619" 2 33 8 0 "ByProb" 1 -3 14 0.4 -22 1
"2620" 2 33 9 0 "ByProb" 1 -3 14 0.4 -22 1
"2621" 2 33 10 0 "ByProb" 1 -3 14 0.4 -22 1
"2622" 2 33 11 0 "ByProb" 1 -3 14 0.4 -22 1
"2623" 2 33 12 0 "ByProb" 1 -3 14 0.4 -22 1
"2624" 2 33 13 0 "ByProb" 1 -3 14 0.4 -22 1
"2625" 2 33 14 0 "ByProb" 1 -3 14 0.4 -22 1
"2626" 2 33 15 0 "ByProb" 1 -3 14 0.4 -22 1
"2627" 2 33 16 0 "ByProb" 1 -3 14 0.4 -22 1
"2628" 2 33 17 0 "ByProb" 1 -3 14 0.4 -22 1
"2629" 2 33 18 0 "ByProb" 1 -3 14 0.4 -22 1
"2630" 2 33 19 0 "ByProb" 1 -3 14 0.4 -22 1
"2631" 2 33 20 0 "ByProb" 1 -3 14 0.4 -22 1
"2632" 2 33 21 0 "ByProb" 1 -3 14 0.4 -22 1
"2633" 2 33 22 0 "ByProb" 1 -3 14 0.4 -22 1
"2634" 2 33 23 0 "ByProb" 1 -3 14 0.4 -22 1
"2635" 2 33 24 0 "ByProb" 1 -3 14 0.4 -22 1
"2636" 2 33 25 0 "ByProb" 1 -3 14 0.4 -22 1
"4106" 2 35 1 0 "ByProb" 1 -5 47 0.01 -15 1
"4055" 2 35 2 0 "ByProb" 1 -5 47 0.01 -15 1
"4096" 2 35 3 0 "ByProb" 1 -5 47 0.01 -15 1
"4097" 2 35 4 0 "ByProb" 1 -5 47 0.01 -15 1
"4111" 2 35 5 0 "ByProb" 1 -5 47 0.01 -15 1
"4828" 2 35 6 0 "ByProb" 1 -5 47 0.01 -15 1
"4829" 2 35 7 0 "ByProb" 1 -5 47 0.01 -15 1
"4830" 2 35 8 0 "ByProb" 1 -5 47 0.01 -15 1
"4831" 2 35 9 0 "ByProb" 1 -5 47 0.01 -15 1
"4832" 2 35 10 0 "ByProb" 1 -5 47 0.01 -15 1
"4833" 2 35 11 0 "ByProb" 1 -5 47 0.01 -15 1
"4834" 2 35 12 0 "ByProb" 1 -5 47 0.01 -15 1
"4835" 2 35 13 0 "ByProb" 1 -5 47 0.01 -15 1
"4836" 2 35 14 0 "ByProb" 1 -5 47 0.01 -15 1
"4837" 2 35 15 0 "ByProb" 1 -5 47 0.01 -15 1
"4838" 2 35 16 0 "ByProb" 1 -5 47 0.01 -15 1
"4475" 2 35 17 0 "ByProb" 1 -5 47 0.01 -15 1
"4476" 2 35 18 0 "ByProb" 1 -5 47 0.01 -15 1
"4477" 2 35 19 0 "ByProb" 1 -5 47 0.01 -15 1
"4478" 2 35 20 0 "ByProb" 1 -5 47 0.01 -15 1
"4843" 2 35 21 0 "ByProb" 1 -5 47 0.01 -15 1
"4844" 2 35 22 0 "ByProb" 1 -5 47 0.01 -15 1
"4845" 2 35 23 0 "ByProb" 1 -5 47 0.01 -15 1
"4846" 2 35 24 0 "ByProb" 1 -5 47 0.01 -15 1
"4847" 2 35 25 0 "ByProb" 1 -5 47 0.01 -15 1
"6304" 2 37 1 1 "ByProb" 0.9 0 64 0.4 -7 1
"6106" 2 37 2 1 "ByProb" 0.9 0 64 0.4 -7 1
"7039" 2 37 3 1 "ByProb" 0.9 0 64 0.4 -7 1
"8013" 2 37 4 1 "ByProb" 0.9 0 64 0.4 -7 1
"8014" 2 37 5 1 "ByProb" 0.9 0 64 0.4 -7 1
"7772" 2 37 6 1 "ByProb" 0.9 0 64 0.4 -7 1
"7773" 2 37 7 1 "ByProb" 0.9 0 64 0.4 -7 1
"7774" 2 37 8 1 "ByProb" 0.9 0 64 0.4 -7 1
"7775" 2 37 9 1 "ByProb" 0.9 0 64 0.4 -7 1
"7776" 2 37 10 1 "ByProb" 0.9 0 64 0.4 -7 1
"7899" 2 37 11 1 "ByProb" 0.9 0 64 0.4 -7 1
"7900" 2 37 12 1 "ByProb" 0.9 0 64 0.4 -7 1
"7861" 2 37 13 1 "ByProb" 0.9 0 64 0.4 -7 1
"7659" 2 37 14 1 "ByProb" 0.9 0 64 0.4 -7 1
"7417" 2 37 15 0 "ByProb" 0.9 0 64 0.4 -7 1
"7418" 2 37 16 0 "ByProb" 0.9 0 64 0.4 -7 1
"7419" 2 37 17 0 "ByProb" 0.9 0 64 0.4 -7 1
"7420" 2 37 18 0 "ByProb" 0.9 0 64 0.4 -7 1
"7664" 2 37 19 0 "ByProb" 0.9 0 64 0.4 -7 1
"7665" 2 37 20 0 "ByProb" 0.9 0 64 0.4 -7 1
"7666" 2 37 21 0 "ByProb" 0.9 0 64 0.4 -7 1
"7667" 2 37 22 0 "ByProb" 0.9 0 64 0.4 -7 1
"7668" 2 37 23 0 "ByProb" 0.9 0 64 0.4 -7 1
"7060" 2 37 24 0 "ByProb" 0.9 0 64 0.4 -7 1
"7061" 2 37 25 0 "ByProb" 0.9 0 64 0.4 -7 1
"8520" 2 38 1 1 "ByProb" 1 24 34 0.05 28 1
"8521" 2 38 2 1 "ByProb" 1 24 34 0.05 28 1
"8522" 2 38 3 1 "ByProb" 1 24 34 0.05 28 1
"8523" 2 38 4 1 "ByProb" 1 24 34 0.05 28 1
"9253" 2 38 5 1 "ByProb" 1 24 34 0.05 28 1
"9254" 2 38 6 1 "ByProb" 1 24 34 0.05 28 1
"9255" 2 38 7 1 "ByProb" 1 24 34 0.05 28 1
"9985" 2 38 8 1 "ByProb" 1 24 34 0.05 28 1
"9986" 2 38 9 1 "ByProb" 1 24 34 0.05 28 1
"9866" 2 38 10 1 "ByProb" 1 24 34 0.05 28 1
"9746" 2 38 11 1 "ByProb" 1 24 34 0.05 28 1
"10058" 2 38 12 1 "ByProb" 1 24 34 0.05 28 1
"10046" 2 38 13 1 "ByProb" 1 24 34 0.05 28 1
"9870" 2 38 14 1 "ByProb" 1 24 34 0.05 28 1
"9628" 2 38 15 1 "ByProb" 1 24 34 0.05 28 1
"9629" 2 38 16 1 "ByProb" 1 24 34 0.05 28 1
"9630" 2 38 17 1 "ByProb" 1 24 34 0.05 28 1
"9631" 2 38 18 1 "ByProb" 1 24 34 0.05 28 1
"9632" 2 38 19 1 "ByProb" 1 24 34 0.05 28 1
"9755" 2 38 20 1 "ByProb" 1 24 34 0.05 28 1
"9877" 2 38 21 1 "ByProb" 1 24 34 0.05 28 1
"9878" 2 38 22 1 "ByProb" 1 24 34 0.05 28 1
"9879" 2 38 23 1 "ByProb" 1 24 34 0.05 28 1
"9271" 2 38 24 1 "ByProb" 1 24 34 0.05 28 1
"9272" 2 38 25 1 "ByProb" 1 24 34 0.05 28 1
"10731" 2 43 1 0 "ByProb" 1 14 12 0.9 9 1
"10732" 2 43 2 0 "ByProb" 1 14 12 0.9 9 1
"10733" 2 43 3 0 "ByProb" 1 14 12 0.9 9 1
"10734" 2 43 4 0 "ByProb" 1 14 12 0.9 9 1
"10735" 2 43 5 0 "ByProb" 1 14 12 0.9 9 1
"11465" 2 43 6 0 "ByProb" 1 14 12 0.9 9 1
"11466" 2 43 7 0 "ByProb" 1 14 12 0.9 9 1
"11467" 2 43 8 0 "ByProb" 1 14 12 0.9 9 1
"11468" 2 43 9 0 "ByProb" 1 14 12 0.9 9 1
"12037" 2 43 10 0 "ByProb" 1 14 12 0.9 9 1
"11957" 2 43 11 0 "ByProb" 1 14 12 0.9 9 1
"11958" 2 43 12 0 "ByProb" 1 14 12 0.9 9 1
"11959" 2 43 13 0 "ByProb" 1 14 12 0.9 9 1
"11717" 2 43 14 0 "ByProb" 1 14 12 0.9 9 1
"11839" 2 43 15 0 "ByProb" 1 14 12 0.9 9 1
"11840" 2 43 16 0 "ByProb" 1 14 12 0.9 9 1
"11841" 2 43 17 0 "ByProb" 1 14 12 0.9 9 1
"11842" 2 43 18 0 "ByProb" 1 14 12 0.9 9 1
"11843" 2 43 19 0 "ByProb" 1 14 12 0.9 9 1
"11723" 2 43 20 0 "ByProb" 1 14 12 0.9 9 1
"11724" 2 43 21 0 "ByProb" 1 14 12 0.9 9 1
"11968" 2 43 22 0 "ByProb" 1 14 12 0.9 9 1
"12050" 2 43 23 0 "ByProb" 1 14 12 0.9 9 1
"11482" 2 43 24 0 "ByProb" 1 14 12 0.9 9 1
"11483" 2 43 25 0 "ByProb" 1 14 12 0.9 9 1
"12942" 2 44 1 0 "ByProb" 1 23 24 0.99 -33 1
"12943" 2 44 2 0 "ByProb" 1 23 24 0.99 -33 1
"12944" 2 44 3 0 "ByProb" 1 23 24 0.99 -33 1
"12945" 2 44 4 0 "ByProb" 1 23 24 0.99 -33 1
"12946" 2 44 5 0 "ByProb" 1 23 24 0.99 -33 1
"12947" 2 44 6 0 "ByProb" 1 23 24 0.99 -33 1
"12948" 2 44 7 0 "ByProb" 1 23 24 0.99 -33 1
"12585" 2 44 8 0 "ByProb" 1 23 24 0.99 -33 1
"12707" 2 44 9 0 "ByProb" 1 23 24 0.99 -33 1
"14117" 2 44 10 0 "ByProb" 1 23 24 0.99 -33 1
"14118" 2 44 11 0 "ByProb" 1 23 24 0.99 -33 1
"14119" 2 44 12 0 "ByProb" 1 23 24 0.99 -33 1
"14148" 2 44 13 0 "ByProb" 1 23 24 0.99 -33 1
"14052" 2 44 14 0 "ByProb" 1 23 24 0.99 -33 1
"13689" 2 44 15 0 "ByProb" 1 23 24 0.99 -33 1
"14054" 2 44 16 0 "ByProb" 1 23 24 0.99 -33 1
"14055" 2 44 17 0 "ByProb" 1 23 24 0.99 -33 1
"13935" 2 44 18 0 "ByProb" 1 23 24 0.99 -33 1
"13815" 2 44 19 0 "ByProb" 1 23 24 0.99 -33 1
"13937" 2 44 20 0 "ByProb" 1 23 24 0.99 -33 1
"13938" 2 44 21 0 "ByProb" 1 23 24 0.99 -33 1
"13939" 2 44 22 0 "ByProb" 1 23 24 0.99 -33 1
"13940" 2 44 23 0 "ByProb" 1 23 24 0.99 -33 1
"13332" 2 44 24 0 "ByProb" 1 23 24 0.99 -33 1
"13333" 2 44 25 0 "ByProb" 1 23 24 0.99 -33 1
"15156" 2 46 1 0 "ByProb" 0.01 9 30 0.6 -37 1
"15157" 2 46 2 0 "ByProb" 0.01 9 30 0.6 -37 1
"15158" 2 46 3 0 "ByProb" 0.01 9 30 0.6 -37 1
"15159" 2 46 4 0 "ByProb" 0.01 9 30 0.6 -37 1
"15160" 2 46 5 0 "ByProb" 0.01 9 30 0.6 -37 1
"15161" 2 46 6 0 "ByProb" 0.01 9 30 0.6 -37 1
"15162" 2 46 7 0 "ByProb" 0.01 9 30 0.6 -37 1
"14799" 2 46 8 0 "ByProb" 0.01 9 30 0.6 -37 1
"15893" 2 46 9 0 "ByProb" 0.01 9 30 0.6 -37 1
"15894" 2 46 10 0 "ByProb" 0.01 9 30 0.6 -37 1
"16140" 2 46 11 0 "ByProb" 0.01 9 30 0.6 -37 1
"16169" 2 46 12 0 "ByProb" 0.01 9 30 0.6 -37 1
"16130" 2 46 13 0 "ByProb" 0.01 9 30 0.6 -37 1
"16102" 2 46 14 0 "ByProb" 0.01 9 30 0.6 -37 1
"15900" 2 46 15 0 "ByProb" 0.01 9 30 0.6 -37 1
"15901" 2 46 16 0 "ByProb" 0.01 9 30 0.6 -37 1
"16145" 2 46 17 0 "ByProb" 0.01 9 30 0.6 -37 1
"16146" 2 46 18 0 "ByProb" 0.01 9 30 0.6 -37 1
"16026" 2 46 19 0 "ByProb" 0.01 9 30 0.6 -37 1
"16027" 2 46 20 0 "ByProb" 0.01 9 30 0.6 -37 1
"16149" 2 46 21 0 "ByProb" 0.01 9 30 0.6 -37 1
"16150" 2 46 22 0 "ByProb" 0.01 9 30 0.6 -37 1
"16111" 2 46 23 0 "ByProb" 0.01 9 30 0.6 -37 1
"15543" 2 46 24 0 "ByProb" 0.01 9 30 0.6 -37 1
"15544" 2 46 25 0 "ByProb" 0.01 9 30 0.6 -37 1
"17367" 2 51 1 1 "ByProb" 0.8 -18 68 0.2 23 1
"17368" 2 51 2 1 "ByProb" 0.8 -18 68 0.2 23 1
"17369" 2 51 3 1 "ByProb" 0.8 -18 68 0.2 23 1
"17370" 2 51 4 1 "ByProb" 0.8 -18 68 0.2 23 1
"17371" 2 51 5 1 "ByProb" 0.8 -18 68 0.2 23 1
"17372" 2 51 6 1 "ByProb" 0.8 -18 68 0.2 23 1
"17373" 2 51 7 1 "ByProb" 0.8 -18 68 0.2 23 1
"17010" 2 51 8 1 "ByProb" 0.8 -18 68 0.2 23 1
"17011" 2 51 9 1 "ByProb" 0.8 -18 68 0.2 23 1
"17012" 2 51 10 1 "ByProb" 0.8 -18 68 0.2 23 1
"17013" 2 51 11 1 "ByProb" 0.8 -18 68 0.2 23 1
"17865" 2 51 12 1 "ByProb" 0.8 -18 68 0.2 23 1
"17987" 2 51 13 1 "ByProb" 0.8 -18 68 0.2 23 1
"18071" 2 51 14 1 "ByProb" 0.8 -18 68 0.2 23 1
"17990" 2 51 15 1 "ByProb" 0.8 -18 68 0.2 23 1
"17991" 2 51 16 0 "ByProb" 0.8 -18 68 0.2 23 1
"17992" 2 51 17 0 "ByProb" 0.8 -18 68 0.2 23 1
"17993" 2 51 18 0 "ByProb" 0.8 -18 68 0.2 23 1
"18116" 2 51 19 0 "ByProb" 0.8 -18 68 0.2 23 1
"18117" 2 51 20 0 "ByProb" 0.8 -18 68 0.2 23 1
"18118" 2 51 21 0 "ByProb" 0.8 -18 68 0.2 23 1
"18119" 2 51 22 0 "ByProb" 0.8 -18 68 0.2 23 1
"18120" 2 51 23 0 "ByProb" 0.8 -18 68 0.2 23 1
"17754" 2 51 24 0 "ByProb" 0.8 -18 68 0.2 23 1
"17755" 2 51 25 0 "ByProb" 0.8 -18 68 0.2 23 1
"19578" 2 52 1 1 "ByProb" 0.2 0 46 0.25 -2 1
"19579" 2 52 2 1 "ByProb" 0.2 0 46 0.25 -2 1
"19580" 2 52 3 1 "ByProb" 0.2 0 46 0.25 -2 1
"19581" 2 52 4 1 "ByProb" 0.2 0 46 0.25 -2 1
"19582" 2 52 5 1 "ByProb" 0.2 0 46 0.25 -2 1
"19583" 2 52 6 1 "ByProb" 0.2 0 46 0.25 -2 1
"19584" 2 52 7 1 "ByProb" 0.2 0 46 0.25 -2 1
"19221" 2 52 8 1 "ByProb" 0.2 0 46 0.25 -2 1
"19222" 2 52 9 1 "ByProb" 0.2 0 46 0.25 -2 1
"19223" 2 52 10 1 "ByProb" 0.2 0 46 0.25 -2 1
"19224" 2 52 11 1 "ByProb" 0.2 0 46 0.25 -2 1
"19225" 2 52 12 1 "ByProb" 0.2 0 46 0.25 -2 1
"20186" 2 52 13 1 "ByProb" 0.2 0 46 0.25 -2 1
"20079" 2 52 14 1 "ByProb" 0.2 0 46 0.25 -2 1
"20080" 2 52 15 1 "ByProb" 0.2 0 46 0.25 -2 1
"20081" 2 52 16 1 "ByProb" 0.2 0 46 0.25 -2 1
"19960" 2 52 17 1 "ByProb" 0.2 0 46 0.25 -2 1
"19840" 2 52 18 1 "ByProb" 0.2 0 46 0.25 -2 1
"19841" 2 52 19 1 "ByProb" 0.2 0 46 0.25 -2 1
"19963" 2 52 20 1 "ByProb" 0.2 0 46 0.25 -2 1
"19964" 2 52 21 1 "ByProb" 0.2 0 46 0.25 -2 1
"19844" 2 52 22 1 "ByProb" 0.2 0 46 0.25 -2 1
"19966" 2 52 23 1 "ByProb" 0.2 0 46 0.25 -2 1
"19967" 2 52 24 1 "ByProb" 0.2 0 46 0.25 -2 1
"19968" 2 52 25 1 "ByProb" 0.2 0 46 0.25 -2 1
"21061" 2 53 1 1 "ByProb" 1 28 42 0.75 -22 1
"20698" 2 53 2 1 "ByProb" 1 28 42 0.75 -22 1
"21063" 2 53 3 1 "ByProb" 1 28 42 0.75 -22 1
"21064" 2 53 4 1 "ByProb" 1 28 42 0.75 -22 1
"21065" 2 53 5 1 "ByProb" 1 28 42 0.75 -22 1
"21066" 2 53 6 1 "ByProb" 1 28 42 0.75 -22 1
"21067" 2 53 7 1 "ByProb" 1 28 42 0.75 -22 1
"21068" 2 53 8 1 "ByProb" 1 28 42 0.75 -22 1
"21069" 2 53 9 1 "ByProb" 1 28 42 0.75 -22 1
"21070" 2 53 10 1 "ByProb" 1 28 42 0.75 -22 1
"20707" 2 53 11 1 "ByProb" 1 28 42 0.75 -22 1
"20708" 2 53 12 1 "ByProb" 1 28 42 0.75 -22 1
"20709" 2 53 13 1 "ByProb" 1 28 42 0.75 -22 1
"20710" 2 53 14 1 "ByProb" 1 28 42 0.75 -22 1
"21440" 2 53 15 1 "ByProb" 1 28 42 0.75 -22 1
"21441" 2 53 16 1 "ByProb" 1 28 42 0.75 -22 1
"21442" 2 53 17 1 "ByProb" 1 28 42 0.75 -22 1
"21443" 2 53 18 1 "ByProb" 1 28 42 0.75 -22 1
"22052" 2 53 19 1 "ByProb" 1 28 42 0.75 -22 1
"22053" 2 53 20 1 "ByProb" 1 28 42 0.75 -22 1
"22054" 2 53 21 1 "ByProb" 1 28 42 0.75 -22 1
"22055" 2 53 22 1 "ByProb" 1 28 42 0.75 -22 1
"22056" 2 53 23 1 "ByProb" 1 28 42 0.75 -22 1
"22138" 2 53 24 1 "ByProb" 1 28 42 0.75 -22 1
"22179" 2 53 25 1 "ByProb" 1 28 42 0.75 -22 1
"23272" 2 54 1 1 "ByProb" 1 18 64 0.5 -33 1
"22909" 2 54 2 1 "ByProb" 1 18 64 0.5 -33 1
"22910" 2 54 3 1 "ByProb" 1 18 64 0.5 -33 1
"23275" 2 54 4 1 "ByProb" 1 18 64 0.5 -33 1
"23276" 2 54 5 0 "ByProb" 1 18 64 0.5 -33 1
"23277" 2 54 6 0 "ByProb" 1 18 64 0.5 -33 1
"23278" 2 54 7 0 "ByProb" 1 18 64 0.5 -33 1
"23279" 2 54 8 0 "ByProb" 1 18 64 0.5 -33 1
"23280" 2 54 9 0 "ByProb" 1 18 64 0.5 -33 1
"22917" 2 54 10 0 "ByProb" 1 18 64 0.5 -33 1
"22554" 2 54 11 0 "ByProb" 1 18 64 0.5 -33 1
"22919" 2 54 12 0 "ByProb" 1 18 64 0.5 -33 1
"22920" 2 54 13 0 "ByProb" 1 18 64 0.5 -33 1
"22921" 2 54 14 0 "ByProb" 1 18 64 0.5 -33 1
"22922" 2 54 15 0 "ByProb" 1 18 64 0.5 -33 1
"22923" 2 54 16 0 "ByProb" 1 18 64 0.5 -33 1
"22924" 2 54 17 0 "ByProb" 1 18 64 0.5 -33 1
"22925" 2 54 18 0 "ByProb" 1 18 64 0.5 -33 1
"23655" 2 54 19 0 "ByProb" 1 18 64 0.5 -33 1
"23656" 2 54 20 0 "ByProb" 1 18 64 0.5 -33 1
"23657" 2 54 21 0 "ByProb" 1 18 64 0.5 -33 1
"23658" 2 54 22 0 "ByProb" 1 18 64 0.5 -33 1
"23659" 2 54 23 0 "ByProb" 1 18 64 0.5 -33 1
"23660" 2 54 24 0 "ByProb" 1 18 64 0.5 -33 1
"23661" 2 54 25 0 "ByProb" 1 18 64 0.5 -33 1
"24390" 2 56 1 1 "ByProb" 1 -8 -5 0.99 -34 1
"24391" 2 56 2 1 "ByProb" 1 -8 -5 0.99 -34 1
"24405" 2 56 3 1 "ByProb" 1 -8 -5 0.99 -34 1
"24406" 2 56 4 1 "ByProb" 1 -8 -5 0.99 -34 1
"24407" 2 56 5 1 "ByProb" 1 -8 -5 0.99 -34 1
"24395" 2 56 6 1 "ByProb" 1 -8 -5 0.99 -34 1
"24760" 2 56 7 1 "ByProb" 1 -8 -5 0.99 -34 1
"24761" 2 56 8 1 "ByProb" 1 -8 -5 0.99 -34 1
"24762" 2 56 9 1 "ByProb" 1 -8 -5 0.99 -34 1
"25127" 2 56 10 1 "ByProb" 1 -8 -5 0.99 -34 1
"24764" 2 56 11 1 "ByProb" 1 -8 -5 0.99 -34 1
"24401" 2 56 12 1 "ByProb" 1 -8 -5 0.99 -34 1
"24402" 2 56 13 1 "ByProb" 1 -8 -5 0.99 -34 1
"24403" 2 56 14 1 "ByProb" 1 -8 -5 0.99 -34 1
"24768" 2 56 15 1 "ByProb" 1 -8 -5 0.99 -34 1
"24769" 2 56 16 1 "ByProb" 1 -8 -5 0.99 -34 1
"24770" 2 56 17 1 "ByProb" 1 -8 -5 0.99 -34 1
"24771" 2 56 18 1 "ByProb" 1 -8 -5 0.99 -34 1
"25869" 2 56 19 1 "ByProb" 1 -8 -5 0.99 -34 1
"26197" 2 56 20 1 "ByProb" 1 -8 -5 0.99 -34 1
"26289" 2 56 21 1 "ByProb" 1 -8 -5 0.99 -34 1
"26322" 2 56 22 1 "ByProb" 1 -8 -5 0.99 -34 1
"26315" 2 56 23 1 "ByProb" 1 -8 -5 0.99 -34 1
"25874" 2 56 24 1 "ByProb" 1 -8 -5 0.99 -34 1
"25875" 2 56 25 1 "ByProb" 1 -8 -5 0.99 -34 1
"26970" 2 58 1 1 "ByProb" 0.4 -7 40 0.25 24 1
"26971" 2 58 2 1 "ByProb" 0.4 -7 40 0.25 24 1
"27336" 2 58 3 1 "ByProb" 0.4 -7 40 0.25 24 1
"27337" 2 58 4 1 "ByProb" 0.4 -7 40 0.25 24 1
"27338" 2 58 5 0 "ByProb" 0.4 -7 40 0.25 24 1
"27339" 2 58 6 0 "ByProb" 0.4 -7 40 0.25 24 1
"26976" 2 58 7 0 "ByProb" 0.4 -7 40 0.25 24 1
"26977" 2 58 8 0 "ByProb" 0.4 -7 40 0.25 24 1
"26978" 2 58 9 0 "ByProb" 0.4 -7 40 0.25 24 1
"26979" 2 58 10 0 "ByProb" 0.4 -7 40 0.25 24 1
"26980" 2 58 11 0 "ByProb" 0.4 -7 40 0.25 24 1
"26981" 2 58 12 0 "ByProb" 0.4 -7 40 0.25 24 1
"26982" 2 58 13 0 "ByProb" 0.4 -7 40 0.25 24 1
"27347" 2 58 14 0 "ByProb" 0.4 -7 40 0.25 24 1
"27348" 2 58 15 0 "ByProb" 0.4 -7 40 0.25 24 1
"27349" 2 58 16 0 "ByProb" 0.4 -7 40 0.25 24 1
"26986" 2 58 17 0 "ByProb" 0.4 -7 40 0.25 24 1
"26987" 2 58 18 0 "ByProb" 0.4 -7 40 0.25 24 1
"28081" 2 58 19 0 "ByProb" 0.4 -7 40 0.25 24 1
"28082" 2 58 20 0 "ByProb" 0.4 -7 40 0.25 24 1
"28083" 2 58 21 0 "ByProb" 0.4 -7 40 0.25 24 1
"28288" 2 58 22 0 "ByProb" 0.4 -7 40 0.25 24 1
"28208" 2 58 23 0 "ByProb" 0.4 -7 40 0.25 24 1
"28085" 2 58 24 0 "ByProb" 0.4 -7 40 0.25 24 1
"28086" 2 58 25 0 "ByProb" 0.4 -7 40 0.25 24 1
"29181" 2 59 1 0 "ByProb" 0.25 16 43 0.4 2 1
"29182" 2 59 2 0 "ByProb" 0.25 16 43 0.4 2 1
"29183" 2 59 3 0 "ByProb" 0.25 16 43 0.4 2 1
"29184" 2 59 4 0 "ByProb" 0.25 16 43 0.4 2 1
"29185" 2 59 5 0 "ByProb" 0.25 16 43 0.4 2 1
"29550" 2 59 6 0 "ByProb" 0.25 16 43 0.4 2 1
"29187" 2 59 7 0 "ByProb" 0.25 16 43 0.4 2 1
"29188" 2 59 8 0 "ByProb" 0.25 16 43 0.4 2 1
"29189" 2 59 9 0 "ByProb" 0.25 16 43 0.4 2 1
"29190" 2 59 10 0 "ByProb" 0.25 16 43 0.4 2 1
"29191" 2 59 11 0 "ByProb" 0.25 16 43 0.4 2 1
"29192" 2 59 12 0 "ByProb" 0.25 16 43 0.4 2 1
"29193" 2 59 13 0 "ByProb" 0.25 16 43 0.4 2 1
"29194" 2 59 14 0 "ByProb" 0.25 16 43 0.4 2 1
"29195" 2 59 15 0 "ByProb" 0.25 16 43 0.4 2 1
"29560" 2 59 16 0 "ByProb" 0.25 16 43 0.4 2 1
"29197" 2 59 17 0 "ByProb" 0.25 16 43 0.4 2 1
"29198" 2 59 18 0 "ByProb" 0.25 16 43 0.4 2 1
"29199" 2 59 19 0 "ByProb" 0.25 16 43 0.4 2 1
"30293" 2 59 20 0 "ByProb" 0.25 16 43 0.4 2 1
"30294" 2 59 21 0 "ByProb" 0.25 16 43 0.4 2 1
"30312" 2 59 22 0 "ByProb" 0.25 16 43 0.4 2 1
"30258" 2 59 23 0 "ByProb" 0.25 16 43 0.4 2 1
"30256" 2 59 24 0 "ByProb" 0.25 16 43 0.4 2 1
