"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"20440" 1 49 25 0 "ByProb" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22509" 1 50 1 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22631" 1 50 2 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22875" 1 50 3 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22876" 1 50 4 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22877" 1 50 5 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22878" 1 50 6 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22879" 1 50 7 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23244" 1 50 8 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23245" 1 50 9 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22284" 1 50 10 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22277" 1 50 11 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22281" 1 50 12 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22310" 1 50 13 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22292" 1 50 14 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22393" 1 50 15 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22354" 1 50 16 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22353" 1 50 17 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22328" 1 50 18 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22316" 1 50 19 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22359" 1 50 20 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22295" 1 50 21 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22288" 1 50 22 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22291" 1 50 23 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22289" 1 50 24 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"22286" 1 50 25 1 "ByProb" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24362" 1 55 1 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24353" 1 55 2 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24310" 1 55 3 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24315" 1 55 4 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24308" 1 55 5 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24311" 1 55 6 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24397" 1 55 7 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24439" 1 55 8 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24400" 1 55 9 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24483" 1 55 10 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24403" 1 55 11 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24376" 1 55 12 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24349" 1 55 13 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24365" 1 55 14 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24332" 1 55 15 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24337" 1 55 16 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24338" 1 55 17 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24492" 1 55 18 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24413" 1 55 19 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24414" 1 55 20 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24617" 1 55 21 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24619" 1 55 22 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24499" 1 55 23 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24540" 1 55 24 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24622" 1 55 25 0 "ByProb" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"27661" 1 57 1 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27662" 1 57 2 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27663" 1 57 3 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27664" 1 57 4 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27665" 1 57 5 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27666" 1 57 6 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26938" 1 57 7 1 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26939" 1 57 8 1 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26352" 1 57 9 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26329" 1 57 10 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26332" 1 57 11 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26493" 1 57 12 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26494" 1 57 13 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26414" 1 57 14 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26496" 1 57 15 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26498" 1 57 16 1 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26499" 1 57 17 1 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26379" 1 57 18 1 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26461" 1 57 19 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26353" 1 57 20 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26382" 1 57 21 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26383" 1 57 22 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26384" 1 57 23 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26466" 1 57 24 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"26357" 1 57 25 0 "ByProb" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"351" 2 31 1 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"352" 2 31 2 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"353" 2 31 3 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"354" 2 31 4 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"355" 2 31 5 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"356" 2 31 6 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"357" 2 31 7 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"358" 2 31 8 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"359" 2 31 9 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"360" 2 31 10 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"361" 2 31 11 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"362" 2 31 12 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"363" 2 31 13 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"364" 2 31 14 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"365" 2 31 15 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"366" 2 31 16 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"367" 2 31 17 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"368" 2 31 18 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"369" 2 31 19 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"370" 2 31 20 0 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"371" 2 31 21 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"372" 2 31 22 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"373" 2 31 23 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"374" 2 31 24 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"375" 2 31 25 1 "ByProb" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"3535" 2 34 1 0 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3536" 2 34 2 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3658" 2 34 3 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3659" 2 34 4 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3660" 2 34 5 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3661" 2 34 6 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3662" 2 34 7 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3663" 2 34 8 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2122" 2 34 9 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2083" 2 34 10 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2053" 2 34 11 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2207" 2 34 12 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2208" 2 34 13 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2209" 2 34 14 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2210" 2 34 15 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2575" 2 34 16 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2576" 2 34 17 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2577" 2 34 18 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2254" 2 34 19 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2255" 2 34 20 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2119" 2 34 21 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2145" 2 34 22 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2219" 2 34 23 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2220" 2 34 24 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3559" 2 34 25 1 "ByProb" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"5747" 2 36 1 0 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5952" 2 36 2 0 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5871" 2 36 3 0 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5751" 2 36 4 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5752" 2 36 5 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5753" 2 36 6 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5754" 2 36 7 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5755" 2 36 8 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"5756" 2 36 9 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4144" 2 36 10 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4174" 2 36 11 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4133" 2 36 12 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4106" 2 36 13 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4179" 2 36 14 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4220" 2 36 15 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4140" 2 36 16 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4101" 2 36 17 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4182" 2 36 18 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4427" 2 36 19 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4428" 2 36 20 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4198" 2 36 21 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4199" 2 36 22 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4117" 2 36 23 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4131" 2 36 24 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"4228" 2 36 25 1 "ByProb" "multiOut" 1 28 88 0.6 -46 3 "R-skew" 0 0
"6986" 2 39 1 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6987" 2 39 2 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6988" 2 39 3 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6989" 2 39 4 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6990" 2 39 5 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6991" 2 39 6 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6992" 2 39 7 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6993" 2 39 8 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6994" 2 39 9 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6221" 2 39 10 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6182" 2 39 11 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6115" 2 39 12 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6089" 2 39 13 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6088" 2 39 14 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6084" 2 39 15 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"6082" 2 39 16 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7002" 2 39 17 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7003" 2 39 18 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7004" 2 39 19 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7005" 2 39 20 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7006" 2 39 21 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7007" 2 39 22 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7008" 2 39 23 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7009" 2 39 24 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"7010" 2 39 25 1 "ByProb" "multiOut" 1 29 33 0.8 6 5 "Symm" 0 0
"9806" 2 40 1 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9564" 2 40 2 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9565" 2 40 3 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9202" 2 40 4 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9567" 2 40 5 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9568" 2 40 6 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9812" 2 40 7 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9692" 2 40 8 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9936" 2 40 9 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"9937" 2 40 10 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8128" 2 40 11 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8157" 2 40 12 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8357" 2 40 13 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8358" 2 40 14 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8278" 2 40 15 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8279" 2 40 16 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8361" 2 40 17 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8241" 2 40 18 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8212" 2 40 19 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8186" 2 40 20 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8172" 2 40 21 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8159" 2 40 22 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8149" 2 40 23 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8132" 2 40 24 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8247" 2 40 25 0 "ByProb" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"10437" 2 41 1 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10559" 2 41 2 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10560" 2 41 3 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10561" 2 41 4 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10562" 2 41 5 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10563" 2 41 6 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10685" 2 41 7 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10686" 2 41 8 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10687" 2 41 9 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10809" 2 41 10 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10158" 2 41 11 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10322" 2 41 12 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10567" 2 41 13 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10450" 2 41 14 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10451" 2 41 15 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10573" 2 41 16 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10574" 2 41 17 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10575" 2 41 18 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10576" 2 41 19 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10577" 2 41 20 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10699" 2 41 21 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10700" 2 41 22 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10701" 2 41 23 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10823" 2 41 24 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10824" 2 41 25 1 "ByProb" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"13500" 2 42 1 1 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13501" 2 42 2 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13502" 2 42 3 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13503" 2 42 4 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13383" 2 42 5 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13384" 2 42 6 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13506" 2 42 7 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13507" 2 42 8 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13508" 2 42 9 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13630" 2 42 10 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12207" 2 42 11 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12169" 2 42 12 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12210" 2 42 13 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12211" 2 42 14 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12294" 2 42 15 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12296" 2 42 16 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12216" 2 42 17 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12541" 2 42 18 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12299" 2 42 19 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12259" 2 42 20 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12300" 2 42 21 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12301" 2 42 22 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12179" 2 42 23 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12220" 2 42 24 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12221" 2 42 25 0 "ByProb" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"14186" 2 45 1 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14251" 2 45 2 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14292" 2 45 3 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14253" 2 45 4 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14864" 2 45 5 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"15110" 2 45 6 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"15598" 2 45 7 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"15599" 2 45 8 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"15600" 2 45 9 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"15601" 2 45 10 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14232" 2 45 11 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14196" 2 45 12 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14220" 2 45 13 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14302" 2 45 14 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14223" 2 45 15 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14265" 2 45 16 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14212" 2 45 17 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14190" 2 45 18 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14269" 2 45 19 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14270" 2 45 20 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14194" 2 45 21 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14434" 2 45 22 1 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14245" 2 45 23 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14273" 2 45 24 0 "ByProb" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
