"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"3917" 2 19 23 1 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3918" 2 19 24 1 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3919" 2 19 25 1 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6469" 2 20 1 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6470" 2 20 2 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6835" 2 20 3 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6836" 2 20 4 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6838" 2 20 5 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6475" 2 20 6 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6476" 2 20 7 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6598" 2 20 8 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6843" 2 20 9 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6844" 2 20 10 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7939" 2 20 11 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7940" 2 20 12 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7577" 2 20 13 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7578" 2 20 14 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8308" 2 20 15 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8309" 2 20 16 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8310" 2 20 17 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8311" 2 20 18 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8312" 2 20 19 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8313" 2 20 20 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8314" 2 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8315" 2 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7587" 2 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7588" 2 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7589" 2 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9775" 2 21 1 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10140" 2 21 2 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10141" 2 21 3 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10142" 2 21 4 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9779" 2 21 5 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9469" 2 21 6 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9430" 2 21 7 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9539" 2 21 8 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9540" 2 21 9 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9460" 2 21 10 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10151" 2 21 11 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10516" 2 21 12 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10153" 2 21 13 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10154" 2 21 14 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11248" 2 21 15 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11249" 2 21 16 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11250" 2 21 17 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11980" 2 21 18 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11981" 2 21 19 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11982" 2 21 20 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12228" 2 21 21 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12229" 2 21 22 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12473" 2 21 23 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12353" 2 21 24 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12232" 2 21 25 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"13446" 2 22 1 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13447" 2 22 2 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13448" 2 22 3 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13449" 2 22 4 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13450" 2 22 5 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13451" 2 22 6 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13452" 2 22 7 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13453" 2 22 8 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13454" 2 22 9 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13455" 2 22 10 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13456" 2 22 11 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13457" 2 22 12 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13458" 2 22 13 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13459" 2 22 14 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13460" 2 22 15 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13461" 2 22 16 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13462" 2 22 17 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"14556" 2 22 18 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"14557" 2 22 19 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"14558" 2 22 20 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15532" 2 22 21 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15493" 2 22 22 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15575" 2 22 23 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15536" 2 22 24 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15294" 2 22 25 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"16751" 2 23 1 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16752" 2 23 2 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17118" 2 23 3 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17119" 2 23 4 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17484" 2 23 5 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17485" 2 23 6 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17486" 2 23 7 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17851" 2 23 8 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17488" 2 23 9 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17489" 2 23 10 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17490" 2 23 11 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17127" 2 23 12 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17492" 2 23 13 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17493" 2 23 14 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17494" 2 23 15 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17495" 2 23 16 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17496" 2 23 17 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17861" 2 23 18 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17862" 2 23 19 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17863" 2 23 20 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17864" 2 23 21 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17865" 2 23 22 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16773" 2 23 23 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16774" 2 23 24 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16775" 2 23 25 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18879" 2 27 1 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"18812" 2 27 2 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"18785" 2 27 3 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19329" 2 27 4 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19330" 2 27 5 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20426" 2 27 6 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20427" 2 27 7 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20428" 2 27 8 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20429" 2 27 9 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20430" 2 27 10 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20795" 2 27 11 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20796" 2 27 12 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20433" 2 27 13 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20434" 2 27 14 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20435" 2 27 15 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20800" 2 27 16 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20801" 2 27 17 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20802" 2 27 18 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20803" 2 27 19 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20804" 2 27 20 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21169" 2 27 21 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21170" 2 27 22 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20078" 2 27 23 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20079" 2 27 24 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20080" 2 27 25 0 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"22387" 2 28 1 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22267" 2 28 2 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22065" 2 28 3 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"21916" 2 28 4 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"21906" 2 28 5 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22028" 2 28 6 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22069" 2 28 7 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22110" 2 28 8 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"22071" 2 28 9 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23004" 2 28 10 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23005" 2 28 11 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23006" 2 28 12 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23007" 2 28 13 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23373" 2 28 14 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23374" 2 28 15 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24105" 2 28 16 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24106" 2 28 17 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24471" 2 28 18 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24472" 2 28 19 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24473" 2 28 20 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24474" 2 28 21 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24475" 2 28 22 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23383" 2 28 23 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23384" 2 28 24 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23385" 2 28 25 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"25084" 2 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25017" 2 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25018" 2 30 3 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25047" 2 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25007" 2 30 5 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25021" 2 30 6 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25049" 2 30 7 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25254" 2 30 8 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25052" 2 30 9 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25053" 2 30 10 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25095" 2 30 11 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25218" 2 30 12 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25340" 2 30 13 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25220" 2 30 14 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"25221" 2 30 15 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26681" 2 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26682" 2 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26683" 2 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26684" 2 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26685" 2 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26686" 2 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26687" 2 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26688" 2 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26689" 2 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26690" 2 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"451" 3 13 1 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"452" 3 13 2 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"453" 3 13 3 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"454" 3 13 4 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"455" 3 13 5 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"456" 3 13 6 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"457" 3 13 7 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"458" 3 13 8 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"459" 3 13 9 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"460" 3 13 10 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"461" 3 13 11 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"462" 3 13 12 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"463" 3 13 13 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"464" 3 13 14 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"465" 3 13 15 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"466" 3 13 16 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"467" 3 13 17 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"468" 3 13 18 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"469" 3 13 19 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"470" 3 13 20 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"471" 3 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"472" 3 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"473" 3 13 23 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"474" 3 13 24 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"475" 3 13 25 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3756" 3 19 1 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3757" 3 19 2 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3758" 3 19 3 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3759" 3 19 4 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3760" 3 19 5 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3761" 3 19 6 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3762" 3 19 7 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4856" 3 19 8 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4857" 3 19 9 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4858" 3 19 10 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4859" 3 19 11 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4860" 3 19 12 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4497" 3 19 13 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4498" 3 19 14 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4499" 3 19 15 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4500" 3 19 16 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4501" 3 19 17 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4502" 3 19 18 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4503" 3 19 19 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4868" 3 19 20 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4869" 3 19 21 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"4870" 3 19 22 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3778" 3 19 23 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3779" 3 19 24 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3780" 3 19 25 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6370" 3 20 1 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6331" 3 20 2 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6696" 3 20 3 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6333" 3 20 4 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6375" 3 20 5 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6376" 3 20 6 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6337" 3 20 7 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6459" 3 20 8 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7068" 3 20 9 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7069" 3 20 10 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8164" 3 20 11 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8165" 3 20 12 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7802" 3 20 13 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7803" 3 20 14 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8169" 3 20 15 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8170" 3 20 16 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8171" 3 20 17 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8536" 3 20 18 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8537" 3 20 19 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8538" 3 20 20 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8539" 3 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8540" 3 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7812" 3 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7813" 3 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7814" 3 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"10000" 3 21 1 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10001" 3 21 2 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9638" 3 21 3 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9679" 3 21 4 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9436" 3 21 5 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9438" 3 21 6 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9439" 3 21 7 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9413" 3 21 8 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9765" 3 21 9 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9645" 3 21 10 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10376" 3 21 11 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10741" 3 21 12 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10378" 3 21 13 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10379" 3 21 14 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11473" 3 21 15 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11474" 3 21 16 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11475" 3 21 17 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11841" 3 21 18 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11842" 3 21 19 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11843" 3 21 20 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
