"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"47412" 1 17 23 0 "ByProb" 1 30 50 0.5 1 1
"47169" 1 17 24 0 "ByProb" 1 30 50 0.5 1 1
"47171" 1 17 25 0 "ByProb" 1 30 50 0.5 1 1
"50700" 1 18 1 0 "ByProb" 1 30 50 0.5 -1 1
"50701" 1 18 2 0 "ByProb" 1 30 50 0.5 -1 1
"51797" 1 18 3 0 "ByProb" 1 30 50 0.5 -1 1
"51798" 1 18 4 0 "ByProb" 1 30 50 0.5 -1 1
"51799" 1 18 5 0 "ByProb" 1 30 50 0.5 -1 1
"51436" 1 18 6 0 "ByProb" 1 30 50 0.5 -1 1
"51073" 1 18 7 0 "ByProb" 1 30 50 0.5 -1 1
"51074" 1 18 8 0 "ByProb" 1 30 50 0.5 -1 1
"51439" 1 18 9 0 "ByProb" 1 30 50 0.5 -1 1
"51806" 1 18 10 0 "ByProb" 1 30 50 0.5 -1 1
"51807" 1 18 11 0 "ByProb" 1 30 50 0.5 -1 1
"50711" 1 18 12 0 "ByProb" 1 30 50 0.5 -1 1
"50348" 1 18 13 0 "ByProb" 1 30 50 0.5 -1 1
"50349" 1 18 14 0 "ByProb" 1 30 50 0.5 -1 1
"50350" 1 18 15 0 "ByProb" 1 30 50 0.5 -1 1
"50074" 1 18 16 0 "ByProb" 1 30 50 0.5 -1 1
"50040" 1 18 17 0 "ByProb" 1 30 50 0.5 -1 1
"50147" 1 18 18 0 "ByProb" 1 30 50 0.5 -1 1
"50230" 1 18 19 0 "ByProb" 1 30 50 0.5 -1 1
"50109" 1 18 20 0 "ByProb" 1 30 50 0.5 -1 1
"50190" 1 18 21 0 "ByProb" 1 30 50 0.5 -1 1
"50354" 1 18 22 0 "ByProb" 1 30 50 0.5 -1 1
"50355" 1 18 23 0 "ByProb" 1 30 50 0.5 -1 1
"50234" 1 18 24 0 "ByProb" 1 30 50 0.5 -1 1
"50154" 1 18 25 0 "ByProb" 1 30 50 0.5 -1 1
"54008" 1 24 1 0 "ByProb" 1 -2 -1 0.5 -3 1
"54009" 1 24 2 0 "ByProb" 1 -2 -1 0.5 -3 1
"54010" 1 24 3 1 "ByProb" 1 -2 -1 0.5 -3 1
"54011" 1 24 4 0 "ByProb" 1 -2 -1 0.5 -3 1
"53308" 1 24 5 1 "ByProb" 1 -2 -1 0.5 -3 1
"53296" 1 24 6 0 "ByProb" 1 -2 -1 0.5 -3 1
"53284" 1 24 7 1 "ByProb" 1 -2 -1 0.5 -3 1
"53285" 1 24 8 1 "ByProb" 1 -2 -1 0.5 -3 1
"53286" 1 24 9 0 "ByProb" 1 -2 -1 0.5 -3 1
"53408" 1 24 10 1 "ByProb" 1 -2 -1 0.5 -3 1
"54017" 1 24 11 0 "ByProb" 1 -2 -1 0.5 -3 1
"53137" 1 24 12 1 "ByProb" 1 -2 -1 0.5 -3 1
"53138" 1 24 13 0 "ByProb" 1 -2 -1 0.5 -3 1
"53258" 1 24 14 0 "ByProb" 1 -2 -1 0.5 -3 1
"53327" 1 24 15 1 "ByProb" 1 -2 -1 0.5 -3 1
"53201" 1 24 16 0 "ByProb" 1 -2 -1 0.5 -3 1
"53202" 1 24 17 1 "ByProb" 1 -2 -1 0.5 -3 1
"53328" 1 24 18 0 "ByProb" 1 -2 -1 0.5 -3 1
"53369" 1 24 19 0 "ByProb" 1 -2 -1 0.5 -3 1
"53453" 1 24 20 1 "ByProb" 1 -2 -1 0.5 -3 1
"53535" 1 24 21 0 "ByProb" 1 -2 -1 0.5 -3 1
"53455" 1 24 22 0 "ByProb" 1 -2 -1 0.5 -3 1
"53659" 1 24 23 0 "ByProb" 1 -2 -1 0.5 -3 1
"53660" 1 24 24 0 "ByProb" 1 -2 -1 0.5 -3 1
"53662" 1 24 25 0 "ByProb" 1 -2 -1 0.5 -3 1
"58405" 1 25 1 0 "ByProb" 1 2 3 0.5 1 1
"58406" 1 25 2 0 "ByProb" 1 2 3 0.5 1 1
"58407" 1 25 3 0 "ByProb" 1 2 3 0.5 1 1
"58044" 1 25 4 0 "ByProb" 1 2 3 0.5 1 1
"57315" 1 25 5 0 "ByProb" 1 2 3 0.5 1 1
"58045" 1 25 6 0 "ByProb" 1 2 3 0.5 1 1
"58046" 1 25 7 0 "ByProb" 1 2 3 0.5 1 1
"58047" 1 25 8 0 "ByProb" 1 2 3 0.5 1 1
"57684" 1 25 9 0 "ByProb" 1 2 3 0.5 1 1
"57685" 1 25 10 0 "ByProb" 1 2 3 0.5 1 1
"58050" 1 25 11 0 "ByProb" 1 2 3 0.5 1 1
"56347" 1 25 12 0 "ByProb" 1 2 3 0.5 1 1
"56348" 1 25 13 0 "ByProb" 1 2 3 0.5 1 1
"56389" 1 25 14 0 "ByProb" 1 2 3 0.5 1 1
"56430" 1 25 15 0 "ByProb" 1 2 3 0.5 1 1
"56288" 1 25 16 0 "ByProb" 1 2 3 0.5 1 1
"56258" 1 25 17 0 "ByProb" 1 2 3 0.5 1 1
"56349" 1 25 18 0 "ByProb" 1 2 3 0.5 1 1
"56390" 1 25 19 0 "ByProb" 1 2 3 0.5 1 1
"56432" 1 25 20 0 "ByProb" 1 2 3 0.5 1 1
"56717" 1 25 21 0 "ByProb" 1 2 3 0.5 1 1
"56718" 1 25 22 0 "ByProb" 1 2 3 0.5 1 1
"56516" 1 25 23 0 "ByProb" 1 2 3 0.5 1 1
"56600" 1 25 24 0 "ByProb" 1 2 3 0.5 1 1
"56601" 1 25 25 0 "ByProb" 1 2 3 0.5 1 1
"59549" 1 26 1 1 "ByProb" 1 16 50 0.4 1 1
"59563" 1 26 2 1 "ByProb" 1 16 50 0.4 1 1
"60618" 1 26 3 1 "ByProb" 1 16 50 0.4 1 1
"60619" 1 26 4 1 "ByProb" 1 16 50 0.4 1 1
"59526" 1 26 5 1 "ByProb" 1 16 50 0.4 1 1
"59527" 1 26 6 1 "ByProb" 1 16 50 0.4 1 1
"59528" 1 26 7 0 "ByProb" 1 16 50 0.4 1 1
"59529" 1 26 8 1 "ByProb" 1 16 50 0.4 1 1
"60623" 1 26 9 1 "ByProb" 1 16 50 0.4 1 1
"60260" 1 26 10 0 "ByProb" 1 16 50 0.4 1 1
"60261" 1 26 11 1 "ByProb" 1 16 50 0.4 1 1
"59398" 1 26 12 1 "ByProb" 1 16 50 0.4 1 1
"59461" 1 26 13 0 "ByProb" 1 16 50 0.4 1 1
"59449" 1 26 14 1 "ByProb" 1 16 50 0.4 1 1
"59653" 1 26 15 1 "ByProb" 1 16 50 0.4 1 1
"59445" 1 26 16 0 "ByProb" 1 16 50 0.4 1 1
"59571" 1 26 17 0 "ByProb" 1 16 50 0.4 1 1
"59560" 1 26 18 0 "ByProb" 1 16 50 0.4 1 1
"59656" 1 26 19 1 "ByProb" 1 16 50 0.4 1 1
"59737" 1 26 20 1 "ByProb" 1 16 50 0.4 1 1
"59617" 1 26 21 1 "ByProb" 1 16 50 0.4 1 1
"59659" 1 26 22 0 "ByProb" 1 16 50 0.4 1 1
"59904" 1 26 23 1 "ByProb" 1 16 50 0.4 1 1
"59905" 1 26 24 0 "ByProb" 1 16 50 0.4 1 1
"59906" 1 26 25 0 "ByProb" 1 16 50 0.4 1 1
"65013" 1 29 1 1 "ByProb" 1 2 3 1 3 1
"65014" 1 29 2 1 "ByProb" 1 2 3 1 3 1
"65015" 1 29 3 1 "ByProb" 1 2 3 1 3 1
"65016" 1 29 4 1 "ByProb" 1 2 3 1 3 1
"63923" 1 29 5 1 "ByProb" 1 2 3 1 3 1
"63924" 1 29 6 1 "ByProb" 1 2 3 1 3 1
"63925" 1 29 7 1 "ByProb" 1 2 3 1 3 1
"63926" 1 29 8 1 "ByProb" 1 2 3 1 3 1
"63927" 1 29 9 1 "ByProb" 1 2 3 1 3 1
"63928" 1 29 10 1 "ByProb" 1 2 3 1 3 1
"63929" 1 29 11 1 "ByProb" 1 2 3 1 3 1
"62507" 1 29 12 1 "ByProb" 1 2 3 1 3 1
"62512" 1 29 13 1 "ByProb" 1 2 3 1 3 1
"62508" 1 29 14 1 "ByProb" 1 2 3 1 3 1
"62578" 1 29 15 1 "ByProb" 1 2 3 1 3 1
"62509" 1 29 16 1 "ByProb" 1 2 3 1 3 1
"62546" 1 29 17 1 "ByProb" 1 2 3 1 3 1
"62526" 1 29 18 1 "ByProb" 1 2 3 1 3 1
"62796" 1 29 19 1 "ByProb" 1 2 3 1 3 1
"62757" 1 29 20 1 "ByProb" 1 2 3 1 3 1
"62717" 1 29 21 1 "ByProb" 1 2 3 1 3 1
"62759" 1 29 22 1 "ByProb" 1 2 3 1 3 1
"62963" 1 29 23 1 "ByProb" 1 2 3 1 3 1
"62964" 1 29 24 1 "ByProb" 1 2 3 1 3 1
"62844" 1 29 25 1 "ByProb" 1 2 3 1 3 1
"526" 2 1 1 1 "ByProb" 1 3 4 0.8 0 1
"527" 2 1 2 1 "ByProb" 1 3 4 0.8 0 1
"528" 2 1 3 1 "ByProb" 1 3 4 0.8 0 1
"529" 2 1 4 1 "ByProb" 1 3 4 0.8 0 1
"530" 2 1 5 1 "ByProb" 1 3 4 0.8 0 1
"531" 2 1 6 1 "ByProb" 1 3 4 0.8 0 1
"532" 2 1 7 1 "ByProb" 1 3 4 0.8 0 1
"533" 2 1 8 1 "ByProb" 1 3 4 0.8 0 1
"534" 2 1 9 1 "ByProb" 1 3 4 0.8 0 1
"535" 2 1 10 1 "ByProb" 1 3 4 0.8 0 1
"536" 2 1 11 1 "ByProb" 1 3 4 0.8 0 1
"537" 2 1 12 1 "ByProb" 1 3 4 0.8 0 1
"538" 2 1 13 1 "ByProb" 1 3 4 0.8 0 1
"175" 2 1 14 1 "ByProb" 1 3 4 0.8 0 1
"176" 2 1 15 1 "ByProb" 1 3 4 0.8 0 1
"177" 2 1 16 1 "ByProb" 1 3 4 0.8 0 1
"178" 2 1 17 1 "ByProb" 1 3 4 0.8 0 1
"179" 2 1 18 1 "ByProb" 1 3 4 0.8 0 1
"544" 2 1 19 1 "ByProb" 1 3 4 0.8 0 1
"545" 2 1 20 1 "ByProb" 1 3 4 0.8 0 1
"546" 2 1 21 1 "ByProb" 1 3 4 0.8 0 1
"547" 2 1 22 1 "ByProb" 1 3 4 0.8 0 1
"548" 2 1 23 1 "ByProb" 1 3 4 0.8 0 1
"549" 2 1 24 1 "ByProb" 1 3 4 0.8 0 1
"550" 2 1 25 1 "ByProb" 1 3 4 0.8 0 1
"4928" 2 2 1 1 "ByProb" 0.25 0 4 0.2 0 1
"4929" 2 2 2 1 "ByProb" 0.25 0 4 0.2 0 1
"4930" 2 2 3 1 "ByProb" 0.25 0 4 0.2 0 1
"4931" 2 2 4 1 "ByProb" 0.25 0 4 0.2 0 1
"3838" 2 2 5 1 "ByProb" 0.25 0 4 0.2 0 1
"3839" 2 2 6 1 "ByProb" 0.25 0 4 0.2 0 1
"3840" 2 2 7 1 "ByProb" 0.25 0 4 0.2 0 1
"3841" 2 2 8 1 "ByProb" 0.25 0 4 0.2 0 1
"3842" 2 2 9 1 "ByProb" 0.25 0 4 0.2 0 1
"4207" 2 2 10 1 "ByProb" 0.25 0 4 0.2 0 1
"4208" 2 2 11 1 "ByProb" 0.25 0 4 0.2 0 1
"3160" 2 2 12 1 "ByProb" 0.25 0 4 0.2 0 1
"3147" 2 2 13 1 "ByProb" 0.25 0 4 0.2 0 1
"3162" 2 2 14 1 "ByProb" 0.25 0 4 0.2 0 1
"3357" 2 2 15 1 "ByProb" 0.25 0 4 0.2 0 1
"3127" 2 2 16 1 "ByProb" 0.25 0 4 0.2 0 1
"3206" 2 2 17 1 "ByProb" 0.25 0 4 0.2 0 1
"3358" 2 2 18 1 "ByProb" 0.25 0 4 0.2 0 1
"3480" 2 2 19 1 "ByProb" 0.25 0 4 0.2 0 1
"3360" 2 2 20 1 "ByProb" 0.25 0 4 0.2 0 1
"3293" 2 2 21 1 "ByProb" 0.25 0 4 0.2 0 1
"3362" 2 2 22 1 "ByProb" 0.25 0 4 0.2 0 1
"3363" 2 2 23 1 "ByProb" 0.25 0 4 0.2 0 1
"3851" 2 2 24 1 "ByProb" 0.25 0 4 0.2 0 1
"3852" 2 2 25 1 "ByProb" 0.25 0 4 0.2 0 1
"7139" 2 3 1 1 "ByProb" 1 -1 0 0.5 -2 1
"7140" 2 3 2 1 "ByProb" 1 -1 0 0.5 -2 1
"7141" 2 3 3 1 "ByProb" 1 -1 0 0.5 -2 1
"7871" 2 3 4 1 "ByProb" 1 -1 0 0.5 -2 1
"7142" 2 3 5 1 "ByProb" 1 -1 0 0.5 -2 1
"7143" 2 3 6 1 "ByProb" 1 -1 0 0.5 -2 1
"6780" 2 3 7 1 "ByProb" 1 -1 0 0.5 -2 1
"7145" 2 3 8 1 "ByProb" 1 -1 0 0.5 -2 1
"7146" 2 3 9 1 "ByProb" 1 -1 0 0.5 -2 1
"7512" 2 3 10 1 "ByProb" 1 -1 0 0.5 -2 1
"7877" 2 3 11 1 "ByProb" 1 -1 0 0.5 -2 1
"6253" 2 3 12 1 "ByProb" 1 -1 0 0.5 -2 1
"6305" 2 3 13 1 "ByProb" 1 -1 0 0.5 -2 1
"6310" 2 3 14 1 "ByProb" 1 -1 0 0.5 -2 1
"6311" 2 3 15 1 "ByProb" 1 -1 0 0.5 -2 1
"6279" 2 3 16 1 "ByProb" 1 -1 0 0.5 -2 1
"6252" 2 3 17 1 "ByProb" 1 -1 0 0.5 -2 1
"6296" 2 3 18 1 "ByProb" 1 -1 0 0.5 -2 1
"6423" 2 3 19 1 "ByProb" 1 -1 0 0.5 -2 1
"6545" 2 3 20 1 "ByProb" 1 -1 0 0.5 -2 1
"6546" 2 3 21 1 "ByProb" 1 -1 0 0.5 -2 1
"6547" 2 3 22 1 "ByProb" 1 -1 0 0.5 -2 1
"6791" 2 3 23 1 "ByProb" 1 -1 0 0.5 -2 1
"6792" 2 3 24 1 "ByProb" 1 -1 0 0.5 -2 1
"6793" 2 3 25 1 "ByProb" 1 -1 0 0.5 -2 1
"10443" 2 4 1 1 "ByProb" 1 1 2 0.5 0 1
"10444" 2 4 2 1 "ByProb" 1 1 2 0.5 0 1
"10445" 2 4 3 1 "ByProb" 1 1 2 0.5 0 1
"10446" 2 4 4 1 "ByProb" 1 1 2 0.5 0 1
"9717" 2 4 5 1 "ByProb" 1 1 2 0.5 0 1
"9718" 2 4 6 1 "ByProb" 1 1 2 0.5 0 1
"9719" 2 4 7 1 "ByProb" 1 1 2 0.5 0 1
"9720" 2 4 8 1 "ByProb" 1 1 2 0.5 0 1
"9721" 2 4 9 1 "ByProb" 1 1 2 0.5 0 1
"9843" 2 4 10 1 "ByProb" 1 1 2 0.5 0 1
"9844" 2 4 11 1 "ByProb" 1 1 2 0.5 0 1
"9389" 2 4 12 1 "ByProb" 1 1 2 0.5 0 1
"9377" 2 4 13 1 "ByProb" 1 1 2 0.5 0 1
"9396" 2 4 14 1 "ByProb" 1 1 2 0.5 0 1
"9394" 2 4 15 1 "ByProb" 1 1 2 0.5 0 1
"9376" 2 4 16 1 "ByProb" 1 1 2 0.5 0 1
"9411" 2 4 17 1 "ByProb" 1 1 2 0.5 0 1
"9602" 2 4 18 1 "ByProb" 1 1 2 0.5 0 1
"9603" 2 4 19 1 "ByProb" 1 1 2 0.5 0 1
"9604" 2 4 20 1 "ByProb" 1 1 2 0.5 0 1
"9645" 2 4 21 1 "ByProb" 1 1 2 0.5 0 1
"9729" 2 4 22 1 "ByProb" 1 1 2 0.5 0 1
"10094" 2 4 23 1 "ByProb" 1 1 2 0.5 0 1
"10095" 2 4 24 1 "ByProb" 1 1 2 0.5 0 1
"10096" 2 4 25 1 "ByProb" 1 1 2 0.5 0 1
"13747" 2 5 1 0 "ByProb" 1 -3 0 0.2 -4 1
"14477" 2 5 2 0 "ByProb" 1 -3 0 0.2 -4 1
"14478" 2 5 3 0 "ByProb" 1 -3 0 0.2 -4 1
"14843" 2 5 4 0 "ByProb" 1 -3 0 0.2 -4 1
"13750" 2 5 5 0 "ByProb" 1 -3 0 0.2 -4 1
"13751" 2 5 6 0 "ByProb" 1 -3 0 0.2 -4 1
"13752" 2 5 7 0 "ByProb" 1 -3 0 0.2 -4 1
"14846" 2 5 8 0 "ByProb" 1 -3 0 0.2 -4 1
"14847" 2 5 9 0 "ByProb" 1 -3 0 0.2 -4 1
"14484" 2 5 10 0 "ByProb" 1 -3 0 0.2 -4 1
"14485" 2 5 11 0 "ByProb" 1 -3 0 0.2 -4 1
"12661" 2 5 12 0 "ByProb" 1 -3 0 0.2 -4 1
"12662" 2 5 13 0 "ByProb" 1 -3 0 0.2 -4 1
"13027" 2 5 14 0 "ByProb" 1 -3 0 0.2 -4 1
"13028" 2 5 15 0 "ByProb" 1 -3 0 0.2 -4 1
"12550" 2 5 16 0 "ByProb" 1 -3 0 0.2 -4 1
"12552" 2 5 17 0 "ByProb" 1 -3 0 0.2 -4 1
"12596" 2 5 18 0 "ByProb" 1 -3 0 0.2 -4 1
"12787" 2 5 19 0 "ByProb" 1 -3 0 0.2 -4 1
"12909" 2 5 20 0 "ByProb" 1 -3 0 0.2 -4 1
"12789" 2 5 21 0 "ByProb" 1 -3 0 0.2 -4 1
"12722" 2 5 22 0 "ByProb" 1 -3 0 0.2 -4 1
"13034" 2 5 23 0 "ByProb" 1 -3 0 0.2 -4 1
"13035" 2 5 24 0 "ByProb" 1 -3 0 0.2 -4 1
"13400" 2 5 25 0 "ByProb" 1 -3 0 0.2 -4 1
"15958" 2 6 1 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15959" 2 6 2 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15960" 2 6 3 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15961" 2 6 4 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15665" 2 6 5 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15744" 2 6 6 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15719" 2 6 7 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15659" 2 6 8 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15721" 2 6 9 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17062" 2 6 10 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17063" 2 6 11 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15967" 2 6 12 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15968" 2 6 13 0 "ByProb" 0.75 -3 0 0.8 -4 1
"16335" 2 6 14 0 "ByProb" 0.75 -3 0 0.8 -4 1
"16336" 2 6 15 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15971" 2 6 16 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15972" 2 6 17 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15973" 2 6 18 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15974" 2 6 19 0 "ByProb" 0.75 -3 0 0.8 -4 1
"15975" 2 6 20 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17803" 2 6 21 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17804" 2 6 22 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17805" 2 6 23 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17806" 2 6 24 0 "ByProb" 0.75 -3 0 0.8 -4 1
"17807" 2 6 25 0 "ByProb" 0.75 -3 0 0.8 -4 1
"21455" 2 7 1 1 "ByProb" 1 -1 0 0.95 -20 1
"21456" 2 7 2 1 "ByProb" 1 -1 0 0.95 -20 1
"21457" 2 7 3 1 "ByProb" 1 -1 0 0.95 -20 1
"21458" 2 7 4 1 "ByProb" 1 -1 0 0.95 -20 1
"20365" 2 7 5 1 "ByProb" 1 -1 0 0.95 -20 1
"20366" 2 7 6 1 "ByProb" 1 -1 0 0.95 -20 1
"20367" 2 7 7 1 "ByProb" 1 -1 0 0.95 -20 1
"20368" 2 7 8 1 "ByProb" 1 -1 0 0.95 -20 1
"20369" 2 7 9 1 "ByProb" 1 -1 0 0.95 -20 1
"20370" 2 7 10 1 "ByProb" 1 -1 0 0.95 -20 1
"20371" 2 7 11 1 "ByProb" 1 -1 0 0.95 -20 1
"19641" 2 7 12 1 "ByProb" 1 -1 0 0.95 -20 1
"19642" 2 7 13 1 "ByProb" 1 -1 0 0.95 -20 1
"19643" 2 7 14 1 "ByProb" 1 -1 0 0.95 -20 1
"19644" 2 7 15 1 "ByProb" 1 -1 0 0.95 -20 1
"19279" 2 7 16 1 "ByProb" 1 -1 0 0.95 -20 1
"19280" 2 7 17 1 "ByProb" 1 -1 0 0.95 -20 1
"19281" 2 7 18 1 "ByProb" 1 -1 0 0.95 -20 1
"19282" 2 7 19 1 "ByProb" 1 -1 0 0.95 -20 1
"19283" 2 7 20 1 "ByProb" 1 -1 0 0.95 -20 1
"19648" 2 7 21 1 "ByProb" 1 -1 0 0.95 -20 1
"20013" 2 7 22 1 "ByProb" 1 -1 0 0.95 -20 1
"20014" 2 7 23 1 "ByProb" 1 -1 0 0.95 -20 1
"20015" 2 7 24 1 "ByProb" 1 -1 0 0.95 -20 1
"20016" 2 7 25 1 "ByProb" 1 -1 0 0.95 -20 1
"22573" 2 8 1 0 "ByProb" 1 1 20 0.05 0 1
"22574" 2 8 2 0 "ByProb" 1 1 20 0.05 0 1
"22575" 2 8 3 0 "ByProb" 1 1 20 0.05 0 1
"23669" 2 8 4 0 "ByProb" 1 1 20 0.05 0 1
"22576" 2 8 5 0 "ByProb" 1 1 20 0.05 0 1
"22577" 2 8 6 0 "ByProb" 1 1 20 0.05 0 1
"22578" 2 8 7 0 "ByProb" 1 1 20 0.05 0 1
"22579" 2 8 8 0 "ByProb" 1 1 20 0.05 0 1
"22216" 2 8 9 0 "ByProb" 1 1 20 0.05 0 1
"22946" 2 8 10 0 "ByProb" 1 1 20 0.05 0 1
"23311" 2 8 11 0 "ByProb" 1 1 20 0.05 0 1
"22217" 2 8 12 0 "ByProb" 1 1 20 0.05 0 1
"22339" 2 8 13 0 "ByProb" 1 1 20 0.05 0 1
"22583" 2 8 14 0 "ByProb" 1 1 20 0.05 0 1
"22584" 2 8 15 0 "ByProb" 1 1 20 0.05 0 1
"22219" 2 8 16 0 "ByProb" 1 1 20 0.05 0 1
"22220" 2 8 17 0 "ByProb" 1 1 20 0.05 0 1
"22586" 2 8 18 0 "ByProb" 1 1 20 0.05 0 1
"22587" 2 8 19 0 "ByProb" 1 1 20 0.05 0 1
"22588" 2 8 20 0 "ByProb" 1 1 20 0.05 0 1
"22589" 2 8 21 0 "ByProb" 1 1 20 0.05 0 1
"22954" 2 8 22 0 "ByProb" 1 1 20 0.05 0 1
"23684" 2 8 23 0 "ByProb" 1 1 20 0.05 0 1
"23685" 2 8 24 0 "ByProb" 1 1 20 0.05 0 1
"23686" 2 8 25 0 "ByProb" 1 1 20 0.05 0 1
"26970" 2 9 1 1 "ByProb" 1 1 100 0.01 0 1
"26971" 2 9 2 1 "ByProb" 1 1 100 0.01 0 1
"26972" 2 9 3 1 "ByProb" 1 1 100 0.01 0 1
"26973" 2 9 4 1 "ByProb" 1 1 100 0.01 0 1
"25880" 2 9 5 1 "ByProb" 1 1 100 0.01 0 1
"25881" 2 9 6 1 "ByProb" 1 1 100 0.01 0 1
"25882" 2 9 7 1 "ByProb" 1 1 100 0.01 0 1
"25883" 2 9 8 1 "ByProb" 1 1 100 0.01 0 1
"26248" 2 9 9 1 "ByProb" 1 1 100 0.01 0 1
"26249" 2 9 10 1 "ByProb" 1 1 100 0.01 0 1
"26250" 2 9 11 1 "ByProb" 1 1 100 0.01 0 1
"25520" 2 9 12 1 "ByProb" 1 1 100 0.01 0 1
"25521" 2 9 13 1 "ByProb" 1 1 100 0.01 0 1
"25522" 2 9 14 1 "ByProb" 1 1 100 0.01 0 1
"25523" 2 9 15 1 "ByProb" 1 1 100 0.01 0 1
"25400" 2 9 16 1 "ByProb" 1 1 100 0.01 0 1
"25280" 2 9 17 1 "ByProb" 1 1 100 0.01 0 1
"25321" 2 9 18 1 "ByProb" 1 1 100 0.01 0 1
"25525" 2 9 19 1 "ByProb" 1 1 100 0.01 0 1
"25526" 2 9 20 1 "ByProb" 1 1 100 0.01 0 1
"25892" 2 9 21 1 "ByProb" 1 1 100 0.01 0 1
"25893" 2 9 22 1 "ByProb" 1 1 100 0.01 0 1
"25894" 2 9 23 1 "ByProb" 1 1 100 0.01 0 1
"25895" 2 9 24 1 "ByProb" 1 1 100 0.01 0 1
"25532" 2 9 25 1 "ByProb" 1 1 100 0.01 0 1
"29181" 2 10 1 1 "ByProb" 1 2 101 0.01 1 1
"30275" 2 10 2 1 "ByProb" 1 2 101 0.01 1 1
"30276" 2 10 3 1 "ByProb" 1 2 101 0.01 1 1
"29913" 2 10 4 1 "ByProb" 1 2 101 0.01 1 1
"29184" 2 10 5 1 "ByProb" 1 2 101 0.01 1 1
"29185" 2 10 6 1 "ByProb" 1 2 101 0.01 1 1
"29186" 2 10 7 1 "ByProb" 1 2 101 0.01 1 1
"29916" 2 10 8 1 "ByProb" 1 2 101 0.01 1 1
"29917" 2 10 9 1 "ByProb" 1 2 101 0.01 1 1
"29918" 2 10 10 1 "ByProb" 1 2 101 0.01 1 1
"29919" 2 10 11 1 "ByProb" 1 2 101 0.01 1 1
"29189" 2 10 12 1 "ByProb" 1 2 101 0.01 1 1
"29190" 2 10 13 1 "ByProb" 1 2 101 0.01 1 1
"29191" 2 10 14 1 "ByProb" 1 2 101 0.01 1 1
"29921" 2 10 15 1 "ByProb" 1 2 101 0.01 1 1
"29192" 2 10 16 1 "ByProb" 1 2 101 0.01 1 1
"29193" 2 10 17 1 "ByProb" 1 2 101 0.01 1 1
"29194" 2 10 18 1 "ByProb" 1 2 101 0.01 1 1
"29559" 2 10 19 1 "ByProb" 1 2 101 0.01 1 1
"29560" 2 10 20 1 "ByProb" 1 2 101 0.01 1 1
"29561" 2 10 21 1 "ByProb" 1 2 101 0.01 1 1
"29562" 2 10 22 1 "ByProb" 1 2 101 0.01 1 1
"29563" 2 10 23 1 "ByProb" 1 2 101 0.01 1 1
"29200" 2 10 24 1 "ByProb" 1 2 101 0.01 1 1
"28837" 2 10 25 1 "ByProb" 1 2 101 0.01 1 1
"32485" 2 11 1 0 "ByProb" 1 19 20 0.9 -20 1
"32486" 2 11 2 0 "ByProb" 1 19 20 0.9 -20 1
"32487" 2 11 3 0 "ByProb" 1 19 20 0.9 -20 1
"32488" 2 11 4 0 "ByProb" 1 19 20 0.9 -20 1
"31759" 2 11 5 0 "ByProb" 1 19 20 0.9 -20 1
"31760" 2 11 6 0 "ByProb" 1 19 20 0.9 -20 1
"31761" 2 11 7 0 "ByProb" 1 19 20 0.9 -20 1
"31762" 2 11 8 0 "ByProb" 1 19 20 0.9 -20 1
"31763" 2 11 9 0 "ByProb" 1 19 20 0.9 -20 1
"31764" 2 11 10 0 "ByProb" 1 19 20 0.9 -20 1
"31886" 2 11 11 0 "ByProb" 1 19 20 0.9 -20 1
"31303" 2 11 12 0 "ByProb" 1 19 20 0.9 -20 1
"31399" 2 11 13 0 "ByProb" 1 19 20 0.9 -20 1
"31413" 2 11 14 0 "ByProb" 1 19 20 0.9 -20 1
"31562" 2 11 15 0 "ByProb" 1 19 20 0.9 -20 1
"31304" 2 11 16 0 "ByProb" 1 19 20 0.9 -20 1
"31345" 2 11 17 0 "ByProb" 1 19 20 0.9 -20 1
"31644" 2 11 18 0 "ByProb" 1 19 20 0.9 -20 1
"32503" 2 11 19 0 "ByProb" 1 19 20 0.9 -20 1
"32504" 2 11 20 0 "ByProb" 1 19 20 0.9 -20 1
"32505" 2 11 21 0 "ByProb" 1 19 20 0.9 -20 1
"32506" 2 11 22 0 "ByProb" 1 19 20 0.9 -20 1
