"subject" "problem" "trial" "choice" "condition" "task" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"281" 7 13 24 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"282" 7 13 25 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"283" 1114 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"284" 1114 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"285" 1114 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"286" 316 13 1 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"287" 316 13 2 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"288" 316 13 3 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"289" 316 13 4 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"290" 316 13 5 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"291" 316 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"292" 316 13 7 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"293" 316 13 8 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"294" 316 13 9 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"295" 316 13 10 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"296" 316 13 11 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"297" 316 13 12 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"298" 316 13 13 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"299" 316 13 14 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"300" 316 13 15 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"301" 316 13 16 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"302" 316 13 17 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"303" 316 13 18 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"304" 316 13 19 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"305" 316 13 20 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"306" 316 13 21 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"307" 316 13 22 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"308" 316 13 23 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"309" 316 13 24 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"310" 316 13 25 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"311" 1350 13 1 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"312" 1350 13 2 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"313" 1350 13 3 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"314" 1350 13 4 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"315" 1350 13 5 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"316" 1350 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"317" 1350 13 7 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"318" 1350 13 8 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"319" 1350 13 9 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"320" 1350 13 10 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"321" 17 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"322" 17 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"323" 17 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"324" 17 13 4 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"325" 17 13 5 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"326" 17 13 6 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"327" 17 13 7 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"328" 17 13 8 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"329" 17 13 9 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"330" 17 13 10 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"331" 17 13 11 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"332" 17 13 12 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"333" 17 13 13 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"334" 17 13 14 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"335" 17 13 15 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"336" 17 13 16 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"337" 17 13 17 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"338" 17 13 18 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"339" 17 13 19 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"340" 17 13 20 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"341" 17 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"342" 17 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"343" 17 13 23 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"344" 17 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"345" 17 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"346" 1206 13 1 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"347" 1206 13 2 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"348" 1206 13 3 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"349" 1206 13 4 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"350" 1206 13 5 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"351" 1206 13 6 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"352" 1206 13 7 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"353" 1206 13 8 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"354" 1206 13 9 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"355" 1206 13 10 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"356" 1206 13 11 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"357" 1206 13 12 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"358" 1206 13 13 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"359" 1206 13 14 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"360" 1206 13 15 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"361" 1206 13 16 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"362" 1206 13 17 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"363" 1206 13 18 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"364" 1206 13 19 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"365" 1206 13 20 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"366" 1206 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"367" 1206 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"368" 1206 13 23 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"369" 1206 13 24 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"370" 1206 13 25 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"371" 22 13 19 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"372" 22 13 20 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"373" 22 13 21 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"374" 22 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"375" 22 13 23 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"376" 22 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"377" 22 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"378" 1299 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"379" 1299 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"380" 1299 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"381" 601 13 1 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"382" 601 13 2 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"383" 601 13 3 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"384" 601 13 4 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"385" 601 13 5 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"386" 601 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"387" 601 13 7 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"388" 601 13 8 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"389" 601 13 9 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"390" 601 13 10 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"391" 601 13 11 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"392" 601 13 12 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"393" 601 13 13 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"394" 601 13 14 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"395" 601 13 15 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"396" 601 13 16 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"397" 601 13 17 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"398" 601 13 18 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"399" 601 13 19 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"400" 601 13 20 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"401" 601 13 21 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"402" 601 13 22 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"403" 601 13 23 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"404" 601 13 24 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"405" 601 13 25 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"406" 27 13 22 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"407" 27 13 23 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"408" 27 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"409" 27 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"410" 1316 13 1 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"411" 1316 13 2 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"412" 1316 13 3 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"413" 1100 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"414" 1100 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"415" 1100 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"416" 302 13 1 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"417" 302 13 2 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"418" 302 13 3 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"419" 302 13 4 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"420" 302 13 5 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"421" 302 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"422" 302 13 7 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"423" 302 13 8 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"424" 302 13 9 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"425" 302 13 10 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"426" 302 13 11 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"427" 302 13 12 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"428" 302 13 13 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"429" 302 13 14 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"430" 302 13 15 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"431" 302 13 16 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"432" 302 13 17 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"433" 302 13 18 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"434" 302 13 19 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"435" 302 13 20 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"436" 302 13 21 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"437" 302 13 22 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"438" 302 13 23 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"439" 302 13 24 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"440" 302 13 25 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"441" 1323 13 1 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"442" 1323 13 2 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"443" 1323 13 3 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"444" 1323 13 4 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"445" 1323 13 5 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"446" 1323 13 6 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"447" 1323 13 7 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"448" 1323 13 8 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"449" 1323 13 9 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"450" 1323 13 10 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"451" 3 13 1 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"452" 3 13 2 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"453" 3 13 3 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"454" 3 13 4 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"455" 3 13 5 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"456" 3 13 6 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"457" 3 13 7 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"458" 3 13 8 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"459" 3 13 9 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"460" 3 13 10 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"461" 3 13 11 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"462" 3 13 12 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"463" 3 13 13 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"464" 3 13 14 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"465" 3 13 15 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"466" 3 13 16 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"467" 3 13 17 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"468" 3 13 18 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"469" 3 13 19 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"470" 3 13 20 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"471" 3 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"472" 3 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"473" 3 13 23 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"474" 3 13 24 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"475" 3 13 25 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"476" 1110 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"477" 1110 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"478" 1110 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"479" 1110 13 4 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"480" 1110 13 5 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"481" 1110 13 6 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"482" 1110 13 7 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"483" 1110 13 8 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"484" 1110 13 9 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"485" 1110 13 10 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"486" 1110 13 11 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"487" 1110 13 12 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"488" 1110 13 13 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"489" 1110 13 14 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"490" 1110 13 15 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"491" 1110 13 16 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"492" 1110 13 17 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"493" 1110 13 18 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"494" 1110 13 19 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"495" 1110 13 20 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"496" 1110 13 21 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"497" 1110 13 22 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"498" 1110 13 23 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"499" 1110 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"500" 1110 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"501" 8 13 19 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"502" 8 13 20 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"503" 8 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"504" 8 13 22 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"505" 8 13 23 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"506" 8 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"507" 8 13 25 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"508" 1115 13 1 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"509" 1115 13 2 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"510" 1115 13 3 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"511" 317 13 1 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"512" 317 13 2 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"513" 317 13 3 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"514" 317 13 4 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"515" 317 13 5 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"516" 317 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"517" 317 13 7 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"518" 317 13 8 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"519" 317 13 9 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"520" 317 13 10 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"521" 317 13 11 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"522" 317 13 12 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"523" 317 13 13 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"524" 317 13 14 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"525" 317 13 15 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"526" 317 13 16 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"527" 317 13 17 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"528" 317 13 18 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"529" 317 13 19 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"530" 317 13 20 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"531" 317 13 21 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"532" 317 13 22 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"533" 317 13 23 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"534" 317 13 24 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"535" 317 13 25 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"536" 1351 13 1 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"537" 1351 13 2 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"538" 1351 13 3 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"539" 1351 13 4 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"540" 1351 13 5 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"541" 1351 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"542" 1351 13 7 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"543" 1351 13 8 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"544" 1351 13 9 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"545" 1351 13 10 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"546" 18 13 1 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"547" 18 13 2 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"548" 18 13 3 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"549" 18 13 4 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"550" 18 13 5 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"551" 18 13 6 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"552" 18 13 7 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"553" 18 13 8 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"554" 18 13 9 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"555" 18 13 10 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"556" 18 13 11 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"557" 18 13 12 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"558" 18 13 13 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"559" 18 13 14 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"560" 18 13 15 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"561" 18 13 16 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"562" 18 13 17 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
